Ïóòü 17.07.24_1_out.csv 17.07.24_2_in.csv 17.07.24_3_out.csv 17.07.24_4_in.csv 17.07.24_5_out.csv 17.07.24_6_in.csv 17.07.24_7_out.csv ÑÊÎ
18,0424 0,06285927 0,06513943 0,05871992 0,06616373 0,0675224 0,06409752 0,06409752 0,00260591
18,26793 0,06315751 0,06443655 0,05937023 0,06646669 0,06769462 0,06422527 0,06422527 0,00244413
18,49346 0,06354686 0,06459471 0,05988144 0,06657053 0,06807812 0,06456429 0,06456429 0,00237047
18,71899 0,06398033 0,06513459 0,06019408 0,06677112 0,06855748 0,06499918 0,06499918 0,00238832
18,94452 0,06439647 0,06543867 0,06049764 0,06672381 0,06886195 0,06525916 0,06525916 0,00234684
19,17005 0,06480776 0,06548736 0,06103566 0,06680556 0,06913136 0,06548409 0,06548409 0,00224536
19,39558 0,06522555 0,06523445 0,06157259 0,06695229 0,06940184 0,0657101 0,0657101 0,00216294
19,62111 0,06566095 0,06542845 0,06208295 0,06671916 0,06969323 0,065957 0,065957 0,00206708
19,84664 0,06612042 0,06595287 0,06282687 0,06676178 0,07013552 0,06635482 0,06635482 0,0019684
20,07217 0,06667508 0,06596665 0,06369681 0,06691271 0,07055943 0,06673424 0,06673424 0,00187006
20,2977 0,06734745 0,06610403 0,06453861 0,06717077 0,07110195 0,06723228 0,06723228 0,00183298
20,52323 0,06785478 0,06661445 0,06522196 0,06787563 0,07148241 0,06782324 0,06782324 0,00175745
20,74876 0,06801309 0,06669467 0,0657417 0,06820082 0,07205891 0,06818994 0,06818994 0,00182137
20,97429 0,0682006 0,06681346 0,06621268 0,06839126 0,07254895 0,06849324 0,06849324 0,00187291
21,19982 0,06854346 0,06744989 0,06667489 0,06888798 0,07295986 0,0689668 0,0689668 0,00183884
21,42535 0,06883127 0,06801528 0,06727993 0,06913399 0,07307735 0,06930457 0,06930457 0,00170057
21,65088 0,06905317 0,06786163 0,0679223 0,06961472 0,07314277 0,06955044 0,06955044 0,00163251
21,87641 0,0692775 0,06748119 0,06853394 0,07028702 0,0734428 0,06984415 0,06984415 0,00172221
22,10194 0,06973413 0,06814671 0,06910135 0,07049445 0,07332302 0,07021042 0,07021042 0,00148688
22,32747 0,070291 0,06923784 0,06973336 0,0708683 0,07281506 0,07062867 0,07062867 0,00104759
22,553 0,07083246 0,07012723 0,07041283 0,07147728 0,07244557 0,07109112 0,07109112 0,00070062
22,77853 0,07142614 0,07120214 0,07097381 0,07177531 0,07245892 0,071625 0,071625 0,00043891
23,00406 0,07199856 0,07196805 0,07172373 0,07212422 0,07263078 0,072111 0,072111 0,00025402
23,22959 0,07259324 0,07259324 0,07259324 0,07259324 0,07259324 0,07259324 0,07259324 0,0
23,45512 0,07303721 0,07365285 0,07319068 0,07300234 0,07243056 0,07289774 0,07322926 0,00034299
23,68065 0,07345093 0,07459399 0,0739269 0,07373802 0,07226066 0,07322899 0,07389203 0,00067095
23,90618 0,07395913 0,07523151 0,07471118 0,07465721 0,07230547 0,07362582 0,07462038 0,00090048
24,13171 0,07484764 0,07576677 0,07540956 0,07534546 0,07255073 0,07408177 0,07540785 0,00103823
24,35724 0,07604995 0,07637177 0,07599345 0,07584519 0,07312507 0,07462537 0,07628297 0,00109788
24,58277 0,07722921 0,0775587 0,07648125 0,07676722 0,07399821 0,07540206 0,07739118 0,00119034
24,8083 0,07817628 0,0786106 0,07685106 0,07773122 0,07487364 0,07609494 0,07841558 0,00127838
25,03383 0,07869196 0,07907961 0,07716905 0,07812523 0,07562673 0,0764229 0,07907506 0,00126255
25,25936 0,07903135 0,08003668 0,07758307 0,07870738 0,07628387 0,07682129 0,07980497 0,00134924
25,48489 0,07936125 0,08108493 0,07807885 0,07956878 0,07705755 0,07705688 0,08060334 0,00150066
25,71042 0,07977415 0,08159194 0,07855915 0,08031795 0,07784363 0,07730474 0,08132435 0,00155333
25,93595 0,08013345 0,08216372 0,07903874 0,08088235 0,07836686 0,0778258 0,08201559 0,00159611
26,16148 0,08039363 0,08270118 0,07950887 0,08185791 0,0786994 0,07872005 0,08278341 0,00165242
26,38701 0,08082572 0,08368094 0,07994609 0,08289504 0,07898005 0,07926526 0,08359546 0,00189214
