Путь 17.07.24_1_out.csv_профиль_левый 17.07.24_1_out.csv_профиль_правый 17.07.24_2_in.csv_профиль_левый 17.07.24_2_in.csv_профиль_правый 17.07.24_3_out.csv_профиль_левый 17.07.24_3_out.csv_профиль_правый 17.07.24_4_in.csv_профиль_левый 17.07.24_4_in.csv_профиль_правый 17.07.24_5_out.csv_профиль_левый 17.07.24_5_out.csv_профиль_правый 17.07.24_6_in.csv_профиль_левый 17.07.24_6_in.csv_профиль_правый 17.07.24_7_out.csv_профиль_левый 17.07.24_7_out.csv_профиль_правый СКО_левый СКО_правый
114,000 0,16595961 0,15515713 0,16968708 0,15160013 0,16449354 0,15459654 0,16816248 0,15379334 0,16548379 0,15806045 0,16477806 0,15562825 0,16471914 0,15868596 0,00184029 0,00225647
115,000 0,16711685 0,155713 0,17266843 0,15028494 0,16543412 0,15530463 0,16944841 0,15413803 0,16615213 0,15880834 0,16583208 0,15614171 0,16725698 0,15765275 0,00236938 0,00253819
116,000 0,16920644 0,15558372 0,17107932 0,15376023 0,16907727 0,15364117 0,17049784 0,15500062 0,16781712 0,15902974 0,16771629 0,15614049 0,17003143 0,15680126 0,0011884 0,00173195
117,000 0,17031936 0,15645055 0,17253409 0,15428665 0,16613283 0,15861465 0,17169352 0,15577783 0,1691308 0,15977309 0,16821903 0,15761703 0,16996739 0,1589051 0,00198932 0,00179782
118,000 0,17061148 0,15828109 0,17177799 0,15711115 0,1690321 0,15777641 0,17194323 0,15763589 0,16888416 0,16202401 0,16951502 0,15839504 0,16988665 0,16098878 0,00115586 0,00172461
119,000 0,1714389 0,15981235 0,17428948 0,15686391 0,17151262 0,15756305 0,17355246 0,15831289 0,17123169 0,16190399 0,17118734 0,15898563 0,16984962 0,16315646 0,00141186 0,00212534
120,000 0,17302673 0,16071501 0,17611883 0,15749608 0,1714191 0,16009817 0,17525627 0,15904251 0,17183051 0,16370712 0,17097949 0,16164072 0,17309272 0,16235208 0,00180086 0,00192831
121,000 0,17274768 0,16358666 0,17676999 0,15942104 0,17346988 0,16061312 0,17502666 0,16187202 0,17498111 0,16307236 0,17272429 0,16248474 0,17324934 0,16470963 0,00139364 0,00166447
122,000 0,17421136 0,16480251 0,17714972 0,16170957 0,17390287 0,16285958 0,17641297 0,16316502 0,17379132 0,16686647 0,17155165 0,16644078 0,17393495 0,16661187 0,00171515 0,00192901
123,000 0,17339489 0,16829843 0,17896679 0,1625689 0,17645938 0,16297303 0,17858919 0,16367496 0,17523283 0,1680558 0,17365009 0,16707696 0,17618938 0,16702199 0,0020219 0,00230771
124,000 0,17874354 0,16557612 0,18178667 0,16242202 0,17441839 0,16753093 0,18049063 0,16437372 0,17715683 0,16878726 0,17685931 0,16653465 0,17662593 0,16921396 0,00232447 0,00225213
125,000 0,18034265 0,16650144 0,18377085 0,16289569 0,1784583 0,16602308 0,18103554 0,16630762 0,17837495 0,17011896 0,17802265 0,1679156 0,17870423 0,16963604 0,00191899 0,00226841
126,000 0,18206989 0,1672366 0,18392037 0,16517452 0,17952352 0,16741386 0,18452341 0,16520643 0,17962826 0,1714146 0,17953509 0,16882267 0,18055591 0,17025601 0,00197871 0,00220737
127,000 0,18310211 0,16865604 0,18684097 0,16464681 0,18056211 0,16877778 0,18641404 0,16574082 0,18145469 0,17203482 0,18072617 0,17006166 0,18134071 0,17189867 0,00246777 0,00262623
128,000 0,1835166 0,17068463 0,18755676 0,16633617 0,18248354 0,1692653 0,18627966 0,16823888 0,18124864 0,17466736 0,18148642 0,17167222 0,18097735 0,17464618 0,00240758 0,00291211
129,000 0,18462718 0,17195463 0,1882068 0,16792809 0,18249501 0,17155674 0,18667661 0,17006475 0,18453992 0,17361653 0,1826404 0,1727632 0,18338588 0,17455369 0,00196582 0,00206648
130,000 0,18196253 0,1768247 0,18877138 0,1695154 0,18302861 0,17319764 0,18601275 0,17286013 0,18358331 0,17683869 0,18197206 0,17550027 0,18284818 0,17727387 0,00231518 0,00263934
131,000 0,18599746 0,17497042 0,18890272 0,17149838 0,18370885 0,17467915 0,18760658 0,17335455 0,18410785 0,17855217 0,18416406 0,17536639 0,18363174 0,17862974 0,00195172 0,00240235
132,000 0,18658715 0,17648665 0,19164659 0,17087689 0,18595927 0,17459839 0,18983344 0,17322064 0,18426359 0,18054911 0,1854207 0,17616123 0,18715821 0,17728266 0,00240181 0,00286352
133,000 0,18909275 0,1761356 0,19135258 0,1733749 0,18814368 0,17459883 0,19102159 0,17422332 0,18857573 0,17839305 0,18689488 0,17680758 0,1883155 0,17831086 0,00148425 0,00184177
134,000 0,1897244 0,17781103 0,19358483 0,17344138 0,18868761 0,17635649 0,19192549 0,17561962 0,18988874 0,17933004 0,18785423 0,1780858 0,18990737 0,17897364 0,00179797 0,00193058
135,000 0,19069882 0,17920727 0,19232979 0,17705772 0,18907142 0,1783798 0,19259097 0,17730666 0,18986936 0,18174259 0,1891619 0,17913619 0,19075193 0,18054626 0,00130476 0,0015574
136,000 0,19205883 0,18045563 0,19437334 0,17744294 0,19025974 0,17967583 0,19306445 0,17927992 0,19054785 0,18344451 0,1921702 0,17850421 0,19045112 0,18316854 0,00142275 0,00210293
137,000 0,19496456 0,18016279 0,19485687 0,17946903 0,19150738 0,1809567 0,19435476 0,18050502 0,19156373 0,18497153 0,18762681 0,1854976 0,1932377 0,1827141 0,00242516 0,0022254
138,000 0,19529417 0,18253009 0,19711367 0,17992688 0,19369292 0,18156542 0,19752159 0,18008118 0,19305068 0,18620074 0,18820035 0,18762209 0,19266668 0,1860491 0,00293137 0,00292484
139,000 0,19560053 0,18495374 0,19895187 0,1807709 0,19432584 0,18363934 0,19845432 0,18185639 0,19509738 0,18698521 0,19455929 0,18392909 0,19593143 0,18559034 0,0017102 0,00198194
140,000 0,20008226 0,1828856 0,20024438 0,18186398 0,19775524 0,18261295 0,20044217 0,18228884 0,1961289 0,18856923 0,19666266 0,18421715 0,19805685 0,18597265 0,00165033 0,00225036
141,000 0,19826304 0,18692407 0,19995445 0,18432514 0,19705847 0,18551789 0,19997487 0,18496489 0,19878863 0,18816638 0,19694488 0,18608772 0,19765611 0,18860785 0,001167 0,00148821
142,000 0,1992074 0,18815736 0,20015783 0,18629831 0,19661914 0,18815844 0,20036392 0,18680171 0,19794004 0,19121881 0,19669924 0,18848631 0,19720941 0,19115827 0,00147552 0,00178635
143,000 0,20081918 0,18882631 0,20137133 0,18735061 0,19826537 0,18885607 0,20095051 0,1885298 0,19782905 0,19361574 0,19694952 0,19050406 0,19596984 0,19469632 0,00199758 0,00257575
144,000 0,20428919 0,18780787 0,20655049 0,18453669 0,20296048 0,18661561 0,20503553 0,18681727 0,20167391 0,1921149 0,20125918 0,18857885 0,20190578 0,19110992 0,00182746 0,00244741
145,000 0,20342663 0,19112057 0,2049488 0,1886238 0,20028779 0,19177293 0,20580597 0,18851359 0,20403484 0,19214935 0,20194335 0,19033979 0,20252279 0,19290126 0,00173493 0,00157916
146,000 0,20539966 0,19166636 0,20692622 0,18916134 0,20194973 0,19261311 0,2068248 0,19001049 0,20368849 0,19506367 0,20256352 0,1921924 0,20225465 0,19561798 0,0019836 0,00221178
147,000 0,20676823 0,19279709 0,20773821 0,19084717 0,20486093 0,19215289 0,20803705 0,19130718 0,20428065 0,19697418 0,2032953 0,19390531 0,20459734 0,19573181 0,00170961 0,00211397
148,000 0,20810534 0,19388307 0,20978098 0,19123606 0,20504833 0,19435492 0,20923003 0,19255511 0,20657345 0,19712111 0,20497839 0,19460946 0,2060594 0,19677868 0,00180496 0,00195594
149,000 0,20841697 0,19595482 0,2111221 0,1923277 0,20495187 0,19680408 0,21151453 0,1926796 0,20791942 0,19817229 0,20607581 0,19584105 0,20708037 0,19807864 0,00226628 0,00218988
150,000 0,20907894 0,19764485 0,21292867 0,1929248 0,20668766 0,19744736 0,21382979 0,19279897 0,20887639 0,199507 0,20703539 0,19718497 0,20857186 0,19888209 0,00256005 0,0025003
151,000 0,21028503 0,19869409 0,21247056 0,19572278 0,20901162 0,19741727 0,21337439 0,19559611 0,20909707 0,20163302 0,2084613 0,19804033 0,20865532 0,2011359 0,00182353 0,00220725
152,000 0,21288824 0,1983311 0,21584262 0,19456391 0,21152703 0,19714343 0,21522919 0,19596894 0,2112563 0,20183557 0,21094707 0,19772426 0,21062784 0,20138965 0,00196711 0,00247622
153,000 0,21390037 0,19939737 0,21678295 0,19569788 0,21154979 0,19921952 0,21475268 0,19855725 0,21279288 0,20236956 0,21128407 0,19943253 0,21182932 0,20233875 0,00185714 0,00212784
154,000 0,21401591 0,20131295 0,21491944 0,19954972 0,21296829 0,19989294 0,21705441 0,19828427 0,21394107 0,20327004 0,21193187 0,20073696 0,21042278 0,20580764 0,00197264 0,00234966
155,000 0,21378689 0,20349313 0,21714512 0,19930173 0,21275714 0,20216814 0,21791305 0,19944694 0,21305081 0,20615023 0,21326971 0,20131233 0,21394944 0,20426323 0,00193053 0,0023368
156,000 0,21748238 0,20189151 0,21893721 0,19955044 0,21468097 0,20238556 0,22029217 0,19920812 0,21583794 0,20544453 0,21427315 0,20225835 0,21557509 0,20458638 0,00208707 0,00214894
157,000 0,21584545 0,2057933 0,21601015 0,20463362 0,21337231 0,20597247 0,22003157 0,2017552 0,214672 0,20884821 0,2159575 0,2026644 0,21407359 0,20824165 0,00200235 0,00244369
158,000 0,21455631 0,20944138 0,21863576 0,20434516 0,21393841 0,2076399 0,21842651 0,2056857 0,21597912 0,20983578 0,21392043 0,20688848 0,21550659 0,2090512 0,00183554 0,00189917
159,000 0,21706336 0,20924728 0,21881823 0,20638677 0,21621543 0,20767439 0,22000763 0,20639633 0,21605121 0,21205716 0,21334246 0,20973517 0,21584666 0,21096079 0,00200671 0,00203946
160,000 0,21961299 0,20888814 0,22192127 0,20545112 0,21747245 0,20860977 0,22188523 0,2067187 0,21941899 0,2109327 0,21609791 0,20923553 0,21864058 0,21035917 0,00198906 0,00179196
161,000 0,21964303 0,21093864 0,22126909 0,20814183 0,21831129 0,20983383 0,22086654 0,20984923 0,21978384 0,21266789 0,21266005 0,21487347 0,21870089 0,21241578 0,00267192 0,00207792
162,000 0,21960145 0,21299047 0,22285629 0,20849412 0,21813155 0,21205784 0,22341826 0,20931082 0,22004304 0,21447741 0,21818535 0,21139759 0,21780483 0,21519699 0,00212489 0,00230613
163,000 0,22243476 0,21189652 0,22339918 0,20970064 0,21990364 0,21206804 0,22509968 0,20946562 0,2194401 0,21692252 0,21985315 0,21162478 0,22158491 0,21317756 0,00195442 0,00231083
164,000 0,22337197 0,21251979 0,22590296 0,20868232 0,22055513 0,21294018 0,22754247 0,20862025 0,22268555 0,21530189 0,22069272 0,21245253 0,22087108 0,21549792 0,00253761 0,00257312
165,000 0,22394296 0,21326116 0,22498751 0,21085468 0,22209503 0,21274523 0,2275828 0,20992363 0,22350945 0,21587748 0,22214784 0,21242191 0,22317054 0,21455246 0,00176301 0,00188824
166,000 0,22430416 0,21393495 0,22711702 0,20974417 0,2245043 0,21142073 0,22924387 0,20938048 0,22513806 0,21539667 0,22307706 0,21265523 0,22457379 0,21429999 0,00192244 0,00214279
167,000 0,22563298 0,21364137 0,22652513 0,21122092 0,22536488 0,21153729 0,22799908 0,21157257 0,22519246 0,21629712 0,2233669 0,21333737 0,22327433 0,21656105 0,00154659 0,00206971
168,000 0,22573203 0,21458566 0,22736676 0,21128588 0,22450133 0,21343329 0,22916482 0,21139992 0,22631742 0,21613686 0,22343227 0,21418029 0,22472646 0,21605625 0,00179027 0,00183211
169,000 0,2256844 0,21579403 0,22806351 0,21161231 0,22414008 0,21493844 0,22915116 0,21250378 0,22647936 0,21705731 0,22500068 0,21363011 0,22400295 0,21792235 0,00180967 0,00215975
170,000 0,22642933 0,21627169 0,22915476 0,21158882 0,22806734 0,21224981 0,22980305 0,21298527 0,2274715 0,21725536 0,22547688 0,21421133 0,22785522 0,21529977 0,00137783 0,00196044
171,000 0,22794877 0,21594439 0,22910691 0,21273786 0,22523189 0,21632371 0,22974233 0,21420867 0,22550128 0,2205142 0,22483849 0,21595091 0,22447973 0,219851 0,00202114 0,00260187
172,000 0,22807244 0,21704785 0,22821665 0,21476104 0,22659431 0,21625207 0,23013692 0,21495049 0,22888983 0,21833167 0,2254194 0,21645036 0,22544602 0,22004558 0,00165112 0,00172931
173,000 0,22926878 0,2170998 0,22912296 0,21501764 0,22734745 0,21673666 0,23096207 0,21526213 0,2275639 0,22089459 0,22840382 0,21458006 0,22792294 0,21880646 0,00115989 0,00211338
174,000 0,22988092 0,21791762 0,23240947 0,21299641 0,22662311 0,21880948 0,23144792 0,21606217 0,22771226 0,22208979 0,22562339 0,21859919 0,22717836 0,22078065 0,00238375 0,00277863
175,000 0,22930637 0,22007834 0,2310846 0,21579025 0,22942327 0,21757222 0,23321163 0,21578403 0,22987026 0,22141667 0,22513293 0,22054403 0,22839935 0,22101605 0,00229128 0,00226917
176,000 0,2303499 0,22069 0,23369929 0,21465333 0,23107908 0,21747028 0,23478232 0,21578598 0,23212285 0,22084556 0,22905297 0,21816382 0,22992248 0,22108415 0,00192494 0,00239698
177,000 0,23342621 0,21911596 0,23418217 0,2155554 0,23146904 0,21855968 0,23700606 0,21506836 0,23256291 0,22193258 0,23077328 0,21793817 0,23096847 0,22159152 0,00204221 0,00246332
178,000 0,23305144 0,22093213 0,2351557 0,21586749 0,23465616 0,21673117 0,23655602 0,21687608 0,23442612 0,22148354 0,23160283 0,21849117 0,23204516 0,22193785 0,00164369 0,00233593
179,000 0,23543678 0,21998949 0,23499103 0,21735676 0,23408627 0,21867715 0,23634615 0,21849425 0,23240663 0,22486306 0,23215104 0,21933358 0,2325612 0,22283275 0,00153929 0,00247213
180,000 0,23631798 0,22067004 0,23837571 0,21547357 0,23166155 0,22262676 0,23764518 0,2187421 0,23556066 0,22320789 0,23303209 0,21995396 0,23313974 0,22371545 0,00235571 0,00269296
181,000 0,23842383 0,22019517 0,23710334 0,21828264 0,23333572 0,22259591 0,23837449 0,21961989 0,23573392 0,22465298 0,23447967 0,22011439 0,23443997 0,22405219 0,00187629 0,00223688
182,000 0,23690088 0,22357817 0,23878784 0,21828126 0,23588777 0,22192568 0,23824588 0,22146242 0,23665145 0,22550048 0,2349119 0,22137979 0,2337389 0,22651261 0,00164605 0,00257847
183,000 0,23933117 0,22313845 0,23881666 0,22012831 0,23503007 0,22477219 0,24063847 0,22094827 0,23780643 0,22621772 0,23572335 0,22243948 0,23616025 0,22603525 0,00192495 0,0022191
184,000 0,24170881 0,2228728 0,24086776 0,22004699 0,23967954 0,22222392 0,24485861 0,218732 0,23795863 0,22810439 0,23726933 0,22287695 0,23590238 0,22835706 0,00281212 0,00341472
185,000 0,23777378 0,22919693 0,23950906 0,22354024 0,23772209 0,22658251 0,24173439 0,22409379 0,24123278 0,22692809 0,23815868 0,22395323 0,24020766 0,22614985 0,00153214 0,00188874
186,000 0,24023572 0,22924078 0,24036141 0,22485369 0,2399887 0,22680984 0,24244272 0,22586399 0,23763438 0,23272275 0,23548468 0,22861256 0,23222239 0,23627437 0,0032361 0,00375186
187,000 0,24075428 0,23095162 0,24008636 0,22726573 0,23654216 0,2324149 0,24343509 0,22707839 0,24037598 0,23221641 0,23572887 0,23053833 0,23843944 0,23234714 0,0024518 0,00214911
188,000 0,24092062 0,23309594 0,24279017 0,22676556 0,24087543 0,23034973 0,24379849 0,22895408 0,24070722 0,23412596 0,2327796 0,23573702 0,23470849 0,23833426 0,00383203 0,0037339
189,000 0,24410105 0,23228697 0,24268195 0,22914179 0,24180696 0,23175878 0,24677049 0,2282384 0,24193935 0,23520866 0,24031499 0,23045593 0,24295881 0,23244753 0,00189975 0,00215457
190,000 0,24715139 0,23151645 0,24671597 0,22733517 0,24417477 0,2316434 0,24762389 0,2296301 0,24349056 0,2359551 0,24239674 0,23058587 0,23826063 0,23947494 0,00306527 0,00379098
191,000 0,24719801 0,2337255 0,24969905 0,22659567 0,24537527 0,23268209 0,24889215 0,23057688 0,24675106 0,23494006 0,24378042 0,23140639 0,2454885 0,23454259 0,00191928 0,0026754
192,000 0,24770963 0,23549843 0,24873038 0,22978611 0,24705275 0,23325157 0,24988234 0,23182648 0,2461896 0,23775094 0,24450412 0,23291446 0,24389717 0,23836519 0,00200604 0,00291087
193,000 0,25013423 0,23534492 0,25154781 0,22913981 0,24729216 0,2352436 0,25175746 0,23215737 0,24995983 0,2362252 0,24535342 0,23428148 0,2480169 0,2365086 0,00218182 0,00243721
194,000 0,25062001 0,23704994 0,25080976 0,23197332 0,24722427 0,23747113 0,25133338 0,23472957 0,24888819 0,23954339 0,24617187 0,23562601 0,24646276 0,24023254 0,00202234 0,00263622
195,000 0,25265554 0,23705821 0,25187682 0,23293059 0,24909911 0,23763346 0,25279052 0,23526314 0,24876688 0,24177397 0,2472737 0,23655059 0,24939877 0,23941661 0,00199974 0,00263049
196,000 0,25185524 0,23969547 0,25530886 0,23129699 0,25105484 0,23751608 0,25243041 0,2374177 0,25018467 0,24229667 0,24821506 0,23742186 0,24864972 0,24205504 0,00224313 0,00344766
197,000 0,25251141 0,24073029 0,25286436 0,23544949 0,25070213 0,23956102 0,25424128 0,23727614 0,24993374 0,24433507 0,24860856 0,23870669 0,25242857 0,23996802 0,00179771 0,00259295
198,000 0,25353135 0,24135671 0,25405261 0,23590642 0,25035634 0,24157632 0,25454949 0,23855419 0,25242721 0,24353435 0,24939012 0,23952939 0,25181471 0,24224309 0,00177864 0,00238675
199,000 0,25323484 0,24333671 0,25362783 0,23789033 0,25170965 0,24187455 0,2545008 0,24016095 0,2512027 0,24645428 0,24934608 0,24114357 0,25101823 0,24466637 0,00165172 0,00265719
200,000 0,25466039 0,24350444 0,25331979 0,23963256 0,25256128 0,24260036 0,25562929 0,24056648 0,25342027 0,24585391 0,25045979 0,24151768 0,25338462 0,2438894 0,00150688 0,00196843
201,000 0,25639836 0,24323262 0,255907 0,23842809 0,25371645 0,24299397 0,25865316 0,23899536 0,2541662 0,24658779 0,2522947 0,2410864 0,25510451 0,24363699 0,00191147 0,00263829
202,000 0,25834165 0,24269132 0,25831367 0,23733815 0,25522642 0,24288339 0,25875153 0,24027466 0,25507616 0,24707459 0,2530727 0,24160746 0,25445794 0,24565001 0,00209034 0,00301014
203,000 0,25670452 0,24561673 0,25765227 0,23917919 0,2553247 0,24410509 0,2615802 0,23874171 0,25692832 0,24661829 0,25224083 0,24363434 0,25442601 0,24698198 0,00270253 0,00311684
204,000 0,25901454 0,24449121 0,25824937 0,23964714 0,25591424 0,24467824 0,26010441 0,24135964 0,25719368 0,24761904 0,2539837 0,24294663 0,25022914 0,25230566 0,00313416 0,00389453
205,000 0,25786138 0,24672794 0,25820874 0,2406737 0,25688486 0,24477953 0,26081653 0,24168096 0,25797854 0,24790065 0,25402442 0,24386332 0,25726706 0,24631342 0,00186439 0,00247444
206,000 0,25999565 0,24552478 0,25868681 0,24112484 0,25674945 0,24592553 0,26126385 0,24218155 0,25867763 0,24818192 0,25409525 0,24470548 0,25794338 0,24662315 0,00214128 0,00229477
207,000 0,25919811 0,24709341 0,2604154 0,24017438 0,25769816 0,24576411 0,26041959 0,24378645 0,25839069 0,24933032 0,25198596 0,24766593 0,25670575 0,24867891 0,00269948 0,00295434
208,000 0,26037131 0,24645437 0,2596065 0,24145136 0,25907849 0,24494135 0,26107275 0,24362398 0,25777628 0,25062728 0,25048618 0,24976612 0,25791571 0,248057 0,00328003 0,00307688
209,000 0,26147333 0,24564603 0,26119088 0,24010623 0,25868413 0,24562296 0,26145722 0,24348726 0,25798312 0,25076918 0,25602 0,24454018 0,25874268 0,2475755 0,00193117 0,00307275
210,000 0,26029254 0,24717694 0,26262371 0,23886612 0,25807342 0,24622476 0,26039499 0,24469788 0,25872976 0,25022743 0,25589157 0,2447644 0,25839497 0,24802207 0,00197945 0,00331505
211,000 0,25352537 0,25429931 0,26379039 0,2379988 0,25666284 0,24777268 0,26047009 0,24519679 0,25852489 0,25084664 0,2547708 0,24612469 0,25585163 0,2507825 0,00329357 0,00486548
212,000 0,26230182 0,2460282 0,26456994 0,23765118 0,25866259 0,24626692 0,26442751 0,24169593 0,25984402 0,25005948 0,25990267 0,24146992 0,26203751 0,24510819 0,00213975 0,00376458
213,000 0,26298216 0,24558132 0,26473888 0,23766416 0,26074497 0,24462348 0,26513912 0,24118561 0,26513582 0,24519439 0,26071941 0,2409644 0,26009381 0,24744576 0,00209063 0,00314853
214,000 0,25679639 0,25158663 0,25653785 0,24559191 0,25297378 0,25221402 0,2591971 0,24699603 0,26171774 0,24848585 0,25552538 0,2460377 0,25614316 0,25121119 0,00257618 0,00257656
215,000 0,26072119 0,24703782 0,2595521 0,24193085 0,25412235 0,25056647 0,26035519 0,24522673 0,25842959 0,2513251 0,25488589 0,24618952 0,25671484 0,25012645 0,00244127 0,00314065
216,000 0,25659881 0,25011222 0,25585592 0,24451354 0,25588292 0,24782171 0,26036599 0,24420063 0,25615307 0,2527598 0,25352003 0,24661226 0,25641369 0,24954851 0,00187797 0,0028794
217,000 0,25493851 0,25046662 0,25409939 0,24489147 0,25354515 0,2489755 0,25558248 0,24766145 0,25382225 0,25395292 0,25138276 0,24749992 0,25230477 0,25242864 0,00134085 0,00288292
218,000 0,25492849 0,24901824 0,25473506 0,24269306 0,25278161 0,24828519 0,25627553 0,24541762 0,25511954 0,25126567 0,25116207 0,24614541 0,25142269 0,25189152 0,00183849 0,00304638
219,000 0,25759713 0,24459244 0,25517099 0,24033522 0,25497491 0,24436359 0,25668408 0,24315449 0,25684533 0,24783617 0,25023746 0,2451954 0,25362679 0,2479714 0,00231705 0,00245836
220,000 0,25713746 0,24307143 0,25454268 0,23880311 0,25325199 0,24402956 0,25782392 0,23988973 0,25605417 0,24667009 0,24935683 0,24387721 0,25361086 0,24601514 0,00265145 0,0027103
221,000 0,25462168 0,2434688 0,25094313 0,24016654 0,25078982 0,24434999 0,25511194 0,24035208 0,25377777 0,24688557 0,25023616 0,24063489 0,24894543 0,24853605 0,00222694 0,0030886
222,000 0,25224237 0,24374106 0,25408157 0,23478664 0,25101692 0,24201129 0,25570226 0,23753407 0,25295891 0,24565115 0,24938991 0,23911582 0,25131899 0,24406922 0,00193505 0,00365976
223,000 0,25394485 0,24000109 0,25504202 0,23162032 0,25161526 0,23928868 0,25614966 0,23490931 0,25082694 0,24574598 0,24889549 0,23732433 0,24878112 0,24446402 0,00271383 0,00463577
224,000 0,24954699 0,24226774 0,25359708 0,23091068 0,25108368 0,23772061 0,25470333 0,23418523 0,25206458 0,24243436 0,24768261 0,23626314 0,24969027 0,24143072 0,00227294 0,00409641
225,000 0,24822904 0,24154256 0,25185759 0,23048923 0,24656298 0,24011105 0,25047932 0,23625172 0,25044366 0,24194642 0,24591017 0,23578758 0,24664292 0,24234064 0,00216776 0,0040517
226,000 0,24953129 0,23809448 0,25171196 0,22846039 0,24696438 0,23757236 0,24857874 0,23605201 0,24779023 0,24247271 0,2448237 0,23464607 0,24687521 0,23998186 0,00203253 0,00412846
227,000 0,24870626 0,2366457 0,25004048 0,22786429 0,24347774 0,23884621 0,2523436 0,23002726 0,24792507 0,24011072 0,24373912 0,23343785 0,24657224 0,23807053 0,00299334 0,00432825
228,000 0,24597635 0,23698849 0,24793179 0,22756228 0,24386138 0,23610196 0,24856175 0,23144392 0,2453008 0,24043991 0,24249724 0,23227977 0,24336985 0,2389193 0,00212638 0,00423014
229,000 0,24619683 0,23433586 0,24611104 0,22690396 0,243226 0,23425779 0,2457077 0,23181336 0,24404603 0,23922789 0,2407811 0,23153685 0,24354901 0,23624242 0,00181229 0,00362145
230,000 0,24331711 0,23468824 0,24578344 0,22473326 0,2445401 0,23044877 0,24465383 0,23036223 0,24442069 0,23634515 0,24081098 0,22903251 0,24299452 0,23426346 0,00148379 0,00369358
231,000 0,24338885 0,23221665 0,24525407 0,22284911 0,24148463 0,23113639 0,24277184 0,22983617 0,24301489 0,23529257 0,23892692 0,22851217 0,24158797 0,23322412 0,00181973 0,00371566
232,000 0,24276273 0,23053914 0,23959841 0,22622139 0,24060758 0,22964658 0,24127328 0,22901435 0,24143441 0,23449942 0,23488515 0,23026787 0,24006794 0,23237236 0,00232844 0,00241047
233,000 0,23936149 0,23170078 0,24189102 0,22172765 0,23710393 0,23088167 0,23913641 0,22889347 0,23949471 0,2340739 0,23381935 0,22911502 0,23971647 0,23037771 0,00235503 0,00357288
234,000 0,23573123 0,23297844 0,23765151 0,22369311 0,23561083 0,23007533 0,23873388 0,22699321 0,24045148 0,23095866 0,23435806 0,2263257 0,23486993 0,23292184 0,00207149 0,00328233
235,000 0,23799951 0,22836887 0,23590385 0,22302637 0,2377462 0,22557735 0,23735634 0,22599023 0,23757499 0,23155525 0,23408068 0,22430862 0,23637402 0,22908243 0,00128608 0,00274818
236,000 0,23579873 0,22822478 0,23390025 0,22263824 0,23609872 0,22485265 0,23657027 0,22438351 0,23708365 0,22967561 0,2329274 0,22310001 0,23257006 0,23036108 0,00169292 0,00294961
237,000 0,23487444 0,22680504 0,23367344 0,22048203 0,23095815 0,22761269 0,23591196 0,22265233 0,2352974 0,22906123 0,2315905 0,22207785 0,23253809 0,2279308 0,00177212 0,00314539
238,000 0,23461238 0,22465836 0,23278005 0,21895826 0,22996215 0,22609478 0,23518659 0,22093297 0,23355334 0,22845683 0,23084288 0,22044199 0,23253971 0,22552357 0,00175246 0,00323512
239,000 0,23300162 0,22386821 0,23351399 0,21586231 0,23077854 0,22294601 0,23340717 0,22030376 0,23286529 0,22680323 0,22871272 0,22020075 0,23073136 0,2248555 0,0016815 0,00336569
240,000 0,23165805 0,22308334 0,23253907 0,21466676 0,23042866 0,2211093 0,23240029 0,21907894 0,23119358 0,22615222 0,22717522 0,21950884 0,22933683 0,22398405 0,00176419 0,00350056
241,000 0,23055674 0,22227198 0,23198546 0,21329426 0,22899645 0,22064784 0,23104442 0,21841147 0,23113 0,22414552 0,22765734 0,21701039 0,22873101 0,22256492 0,00145031 0,00349251
242,000 0,23170405 0,21920071 0,23027232 0,21315935 0,22819257 0,21956189 0,23040094 0,21707403 0,23058656 0,22278821 0,22788676 0,21492649 0,22825185 0,22105848 0,00137457 0,00314986
243,000 0,23272844 0,21629272 0,23105649 0,21041027 0,22883233 0,21707751 0,23035784 0,21513425 0,22850991 0,22297596 0,22669223 0,2142341 0,22833166 0,21903973 0,00186149 0,00364168
244,000 0,22983279 0,217142 0,23197668 0,20742318 0,2277211 0,21617199 0,23125102 0,21213636 0,22975405 0,21982053 0,22531364 0,21357331 0,22760029 0,21780946 0,00214958 0,00386587
245,000 0,22741277 0,21741895 0,22779693 0,20946699 0,22537344 0,21642547 0,22953599 0,21170803 0,22518484 0,22231322 0,22368903 0,21310336 0,2267687 0,21647456 0,0018006 0,00392915
246,000 0,22886963 0,21383793 0,22828284 0,20683591 0,22564657 0,21408878 0,22869101 0,2104046 0,22582767 0,21960268 0,22343289 0,21121809 0,22445837 0,21667707 0,00201203 0,00390083
247,000 0,22686462 0,21387069 0,22600931 0,20696339 0,22530193 0,21233914 0,23084725 0,20613401 0,22795525 0,21540816 0,22453782 0,20805345 0,22620884 0,21279894 0,00192921 0,00340301
248,000 0,225765 0,21312246 0,22497336 0,20601698 0,22486796 0,21081768 0,2257829 0,20916822 0,22709094 0,2142739 0,22116802 0,20946621 0,22324816 0,21374169 0,00180116 0,00275913
249,000 0,22683821 0,21033495 0,22291151 0,20629706 0,22304075 0,21096729 0,22382441 0,20931367 0,22530099 0,21424566 0,21967996 0,20916162 0,22261014 0,21255838 0,0020847 0,00237007
250,000 0,22232004 0,21344126 0,22406563 0,20362276 0,22263856 0,2098525 0,22356429 0,20803717 0,22297284 0,21495597 0,21930917 0,20794592 0,21996863 0,21365024 0,00166634 0,00374485
