Путь Курс Крен Тангаж
38.9 151.62662746298773 -0.019179365692238548 -0.6233127888517558
39.1 151.57012436871892 0.08025884036913844 -0.4369294214348436
39.3 151.58477523864403 0.08143706534235307 -0.31829221191823365
39.5 151.5595349855014 -0.0035149494378252655 -0.13153361251879403
39.7 151.4951145671956 -0.0794260571114549 0.11930036460152493
39.9 151.48210470255586 -0.12340743298766732 0.2586723324439788
40.1 151.523443229708 -0.1336344636909903 0.28021283340462766
40.3 151.5060093008179 -0.13736378534232285 0.26829636268801194
40.5 151.47868309858964 -0.1524943582362317 0.32418571953413533
40.7 151.52008520226127 -0.15130003824790106 0.337226589823842
40.9 151.52024022189593 -0.15306908325710178 0.3563489387199681
41.1 151.51439603040401 -0.1723379329313901 0.3746937556107408
41.3 151.53252449839778 -0.17693466321802154 0.38262733328384435
41.5 151.5341187097016 -0.1781999380785786 0.39081058200342844
41.7 151.5522098337617 -0.1905136175278601 0.38085274560095117
41.9 151.53971870609536 -0.19499666339103894 0.3687085768236431
42.1 151.52708627210885 -0.20384966069665716 0.362812892424609
42.3 151.54473317243716 -0.19999597505144484 0.35887086176285743
42.5 151.54382406973545 -0.20312106278699638 0.3572382183274816
42.7 151.5231158531769 -0.24321711739484986 0.34149782082053326
42.9 151.53190597601048 -0.23998049728019355 0.344401426857828
43.1 151.5154368286416 -0.259325268030703 0.345606420971857
43.3 151.50191965707188 -0.29207228548657027 0.34052815260230473
43.5 151.50410536363663 -0.2981336470952307 0.33372349133664314
43.7 151.52269400957996 -0.2763196605529026 0.3251154716187701
43.9 151.5413072871984 -0.30298063466716885 0.27595780634742084
44.1 151.51790133458192 -0.2592382031487537 0.25981998683470486
44.3 151.5220000000032 -0.269829700313382 0.23829144978938377
44.5 151.5195922697308 -0.2876171702749093 0.1798137882458679
44.7 151.52574076942528 -0.2691201080939143 0.12971599147654445
44.9 151.52936977054293 -0.24506716757268077 0.07651029696607559
45.1 151.52174288029985 -0.236286830968087 0.02100990501849509
45.3 151.53337959727537 -0.19977379162889974 -0.03767209777589153
45.5 151.51382160224674 -0.14483328615685953 -0.0536912548216133
45.7 151.49887034328987 -0.156017759814 -0.09596606887785342
45.9 151.52339445635158 -0.1446944315795109 -0.12203083740825837
46.1 151.54024184287567 -0.1394382222536672 -0.13040761218359886
46.3 151.5306684845653 -0.12017800408674795 -0.1759701917870176
46.5 151.57300551132423 -0.1057049916325683 -0.17511975083743647
46.7 151.55408976622311 -0.0674125330262525 -0.1862785935881499
46.9 151.53628249703317 -0.05080705240575689 -0.1810822094664455
47.1 151.53520399121481 -0.030326725500231078 -0.17130028542907794
47.3 151.55139111703983 -0.00584719870553041 -0.15678565991828552
47.5 151.55757724865603 -0.00850166641708805 -0.17476056853110533
47.7 151.55631246712719 0.03167100003297385 -0.1740198716616687
47.9 151.55851351176295 0.029538536378397318 -0.2140764446094714
48.1 151.5411853751622 0.0385749648320739 -0.22401127003370203
48.3 151.5485812510093 0.03252354843107308 -0.25824838324681476
48.5 151.53056633406865 0.027618604841232575 -0.2672318470698616
48.7 151.52683053564058 0.03271601963140047 -0.26999557276747654
48.9 151.5383490940525 0.018241166431279154 -0.2923068026079094
49.1 151.5240157703252 0.00691268658895039 -0.2961907754475348
49.3 151.49186953280065 -0.0064505742194977955 -0.3155683415943804
49.5 151.52813371275906 -0.04243587508272206 -0.32176025917681805
49.7 151.520510673248 -0.07311751540815603 -0.3305748161949942
49.9 151.52390112387863 -0.09278838658509869 -0.35839905808533956
50.1 151.51928782825058 -0.12311499595465403 -0.3345212884982838
50.3 151.5178821029075 -0.1543720007674274 -0.3226491183474245
50.5 151.5198443139625 -0.169156044630987 -0.3422494585569318
50.7 151.53676753777228 -0.1854158785981328 -0.33592557905735654
50.9 151.568947328984 -0.2031806568859169 -0.3031653471772824
51.1 151.5484426209431 -0.23856770691865314 -0.28720184727559595
51.3 151.57064442922987 -0.2676085537982047 -0.29248882324125236
51.5 151.54844515687364 -0.30196628017722027 -0.30780437520262716
51.7 151.5484053816523 -0.3356893897701294 -0.30597259355931994
51.9 151.5387175462002 -0.3640826182563881 -0.30110705096350077
52.1 151.50957005871285 -0.4038364936915908 -0.2959529560679852
52.3 151.5109689276339 -0.4428438283846958 -0.2800685029719765
52.5 151.50709855374973 -0.49030979241022266 -0.2904579061830359
52.7 151.50364294513747 -0.5564641468316651 -0.28672253474664666
52.9 151.49540823817622 -0.5885688869747145 -0.2775208601166933
53.1 151.4962193941122 -0.6452838654772961 -0.280977997784257
53.3 151.46826748676327 -0.6840027014141565 -0.24469444309238852
53.5 151.47396786859196 -0.7536534400412132 -0.23236353245585928
53.7 151.48951247073455 -0.77934702873414 -0.2183133607868366
53.9 151.47087801592178 -0.8284780743417706 -0.2057742739130184
54.1 151.49964826555293 -0.8752284149602971 -0.1865288195488075
54.3 151.51242672094003 -0.9195188413467132 -0.16782708618886932
54.5 151.50909115305708 -0.961330551800577 -0.1496732296201353
54.7 151.49337480638576 -1.0064144991053663 -0.14344270798269942
54.9 151.53358996812597 -1.0591335234830321 -0.14750591443906153
55.1 151.5237489211489 -1.1203168888005433 -0.15094150999602718
55.3 151.52878147040448 -1.1505923475380513 -0.14580618619643948
55.5 151.551932783398 -1.2072740492065002 -0.12297886182025852
55.7 151.55767156082533 -1.2343780690183843 -0.11296171749549933
55.9 151.57447997550503 -1.271349544396207 -0.08523810989708824
56.1 151.58560450272188 -1.3078665112926622 -0.06414726026811568
56.3 151.56266724541487 -1.3357551332444835 -0.047084401177152735
56.5 151.5695001981197 -1.3475895922338457 -0.03389760664938635
56.7 151.55367058336208 -1.360195402842183 -0.018325946271195548
56.9 151.51748978782942 -1.3692752967107635 0.024593532308049504
57.1 151.55316369006525 -1.34597905172697 0.011926794692353138
57.3 151.56823525809065 -1.363889404200159 0.02063357280885203
57.5 151.53348546522625 -1.3678554003818997 0.044749207157597226
57.7 151.55852681458978 -1.3346198428010878 0.024227850860018663
57.9 151.56747986024118 -1.3240404023626748 -0.001420469289659998
58.1 151.5604153920906 -1.336017390151701 -0.032173194197978816
58.3 151.55048223407263 -1.3077821553985034 -0.05310486291592209
58.5 151.62732626706918 -1.304894719570652 -0.07407345990046554
58.7 151.6324686502643 -1.2988143258167684 -0.09567949045901258
58.9 151.6494658477747 -1.2883002431827713 -0.14636785413700615
59.1 151.688062168827 -1.2865639818813412 -0.13796273100877587
59.3 151.66894561435598 -1.257322813082614 -0.13567246145308254
59.5 151.68435553474163 -1.2549459749289733 -0.12324204365862945
59.7 151.67357600230156 -1.2427458479165114 -0.12759915488660312
59.9 151.65563451605365 -1.2100876635567417 -0.10474182471239679
60.1 151.63797650661178 -1.2279690986634142 -0.07700127709557059
60.3 151.6116306040801 -1.2099464347819984 -0.12498384917788563
60.5 151.63384798818177 -1.181077974136372 -0.16754868747498985
60.7 151.601795187492 -1.1890380475490643 -0.169699454392358
60.9 151.57117711578715 -1.1582943076202916 -0.21888511067846927
61.1 151.57169530997078 -1.1470553761752584 -0.21940759457855297
61.3 151.58681168906125 -1.1461335303843665 -0.25111531028061707
61.5 151.6000239724832 -1.1339108767694914 -0.26256725620498855
61.7 151.61136319657203 -1.1105716160437638 -0.2540935969994238
61.9 151.5856473650119 -1.116250462807586 -0.2504579468679955
62.1 151.56367624725317 -1.1152256313893545 -0.2492405592630128
62.3 151.58494503799994 -1.0965350765462167 -0.24430510502143132
62.5 151.5712926227481 -1.089749181945861 -0.24965552002813662
62.7 151.53444409062945 -1.0882094475703061 -0.21903220237694754
62.9 151.53468685566278 -1.088083205540125 -0.2117839042940397
63.1 151.53704514967347 -1.08355931623509 -0.20662686278238462
63.3 151.53066845574617 -1.0756069372862223 -0.20383696853868472
63.5 151.54171092539661 -1.0702111397284368 -0.19986186603519585
63.7 151.5337228846201 -1.0649439392672582 -0.18212835738616562
63.9 151.53761383235755 -1.0354229682647844 -0.15403184844175044
64.1 151.48870398040856 -1.0372805467374624 -0.12663395371167718
64.3 151.43166130903612 -1.0361082229401575 -0.12689298862147247
64.5 151.48207960808708 -0.8941280006118397 -0.0754572954686159
64.7 151.52026939951995 -0.9890814918266387 -0.056776325514180215
64.9 151.50833848924424 -0.9878266024206496 -0.03836553669542386
65.1 151.51460366701744 -0.9854818631100593 -0.018599675623678813
65.3 151.5385557292575 -0.9820777725081272 0.0024833370440973113
65.5 151.55908043657914 -1.0331868538587425 0.0035745803901749973
65.7 151.553298310585 -1.046752383775818 0.028582612096593962
65.9 151.5641833939742 -1.0620127084761117 0.021814252328804212
66.1 151.55487867151712 -1.0931024448692277 0.04902354576676782
66.3 151.54695058534918 -1.1121644078377617 0.06188455180824981
66.5 151.60392219580632 -1.1342599027450078 0.027706080440539793
66.7 151.63569014084476 -1.161245661972357 0.03884136366213742
66.9 151.66156808472002 -1.1694015154349677 0.018818076866724542
67.1 151.6745502251297 -1.1847470982311172 0.008619944900815746
67.3 151.6634301213992 -1.2021075941788424 0.013589011450616084
67.5 151.70204690032554 -1.2110516894205716 -0.00767419088304333
67.7 151.68477651381406 -1.231566919851662 -0.02461626794410421
67.9 151.68729098375428 -1.2319925102120615 -0.04659803015432962
68.1 151.66359182306118 -1.2362338577140202 -0.05178503718430161
68.3 151.6599636036154 -1.2465781868809054 -0.06221712212229491
68.5 151.65685890277175 -1.2307424123770772 -0.10106933060792578
68.7 151.6335235186038 -1.2296943040234978 -0.13796022251277762
68.9 151.59075869024275 -1.2428481941573883 -0.17296747606447127
69.1 151.57392278376705 -1.248684895716805 -0.19392787228044206
69.3 151.5755226396728 -1.250493008681234 -0.2544354009579237
69.5 151.5472457404272 -1.2237061917797334 -0.27888028449998004
69.7 151.53405520694514 -1.2368088990310948 -0.3117902007713269
69.9 151.557310089701 -1.2162441314069952 -0.32785074554996285
70.1 151.5657262706633 -1.2079604335580623 -0.3631977690134054
70.3 151.58737214797776 -1.179525192680579 -0.3861891283165475
70.5 151.58581467473192 -1.1655956278365434 -0.4019210736978349
70.7 151.56210914591946 -1.140561246209015 -0.3951916349841218
70.9 151.58114517488426 -1.121976879363336 -0.41005615444681887
71.1 151.60320596520728 -1.0795298061307932 -0.4266766518640983
71.3 151.6001682648347 -1.0465267612834435 -0.41945474410851524
71.5 151.61217387702342 -1.0228291431492558 -0.4023984852495759
71.7 151.59601520838274 -0.9939452849614838 -0.4289663189442532
71.9 151.6018542775898 -0.955709199632726 -0.3865349679405341
72.1 151.62336069305624 -0.9463069270198226 -0.4097669960375945
72.3 151.62451720759978 -0.9202322712796605 -0.4161667489285348
72.5 151.6063634955488 -0.8783370227650007 -0.4065941858362023
72.7 151.63561855120062 -0.8421812355115765 -0.39925709016264843
72.9 151.6109031302927 -0.7927491446205934 -0.3851054489392842
73.1 151.6026307769901 -0.7711962900904066 -0.3784670156982779
73.3 151.6120872663119 -0.7499290830299596 -0.3586462936780155
73.5 151.6425139944529 -0.709966088792914 -0.38143863657680566
73.7 151.6422093656549 -0.6599971723436973 -0.3665790984045172
73.9 151.64504223191534 -0.6193155398153021 -0.36510910083211723
74.1 151.61816653579206 -0.5660973050899027 -0.35950171247433826
74.3 151.613999999997 -0.540952620964493 -0.3637180814521983
74.5 151.6185916933836 -0.519061665465351 -0.3349021840708293
74.7 151.58253867877124 -0.4942828315688539 -0.31572032548060713
74.9 151.59152902993625 -0.4699206379381273 -0.3289500131695098
75.1 151.6030899535288 -0.45767069945003946 -0.3318469214283475
75.3 151.5453759374666 -0.5180459981780068 -0.2927172821368532
75.5 151.53968351284195 -0.4635712510355088 -0.2895301449875435
75.7 151.55692415979146 -0.45728087890194047 -0.3016828147617616
75.9 151.55856928785022 -0.4884041565939041 -0.2944385579121971
76.1 151.54559269478648 -0.5546049432521407 -0.26900853541992564
76.3 151.58029215086464 -0.5485748359211762 -0.2520874460209459
76.5 151.57457959007053 -0.5648522556820152 -0.2575920289975223
76.7 151.5739999999924 -0.5616482561435145 -0.2680032793559066
76.9 151.588140470448 -0.5292984186014866 -0.2557642726342264
77.1 151.5579334678117 -0.5363180003170103 -0.23469139376794157
77.3 151.58553985086985 -0.5131361724861012 -0.2513629711036547
77.5 151.58804495515744 -0.477853874644822 -0.2365361182596386
77.7 151.57151080292653 -0.4453097679553011 -0.23853293248802504
77.9 151.58300000000398 -0.4044622974891219 -0.23768510667482234
78.1 151.58362357984268 -0.3548005982487652 -0.24065990420354666
78.3 151.5747678757965 -0.3080807093970819 -0.22023883159146784
78.5 151.5979307301603 -0.27920421926505945 -0.2353655972047608
78.7 151.60752240193176 -0.24084417838715844 -0.22486259512249074
78.9 151.58710636841747 -0.21106714614922417 -0.2535294465168021
79.1 151.59008961492225 -0.19894861394800678 -0.25244246329745534
79.3 151.60349019848186 -0.16624268009801435 -0.2639728339614891
79.5 151.6070868124297 -0.15227997532502968 -0.24901091797844965
79.7 151.60160162098103 -0.15567986613588003 -0.20950814741509127
79.9 151.60468533553714 -0.16348678458998567 -0.25693887357140177
80.1 151.60657391304576 -0.15038644347853491 -0.25611834782589815
80.3 151.58753132091186 -0.1559806947660206 -0.24044758427298518
80.5 151.59687767011147 -0.1430700150931017 -0.2548316062461873
80.7 151.58480177227048 -0.15616821886829468 -0.26108669140888363
80.9 151.60728223046308 -0.13317099600119953 -0.2602875261337958
81.1 151.5989411980834 -0.16217366311678205 -0.26207693568672064
81.3 151.5789053780492 -0.1630679318685644 -0.2483749243470903
81.5 151.58192720003 -0.14951931036344757 -0.2502059236338732
81.7 151.57438100212582 -0.16372957358156315 -0.2554451286264139
81.9 151.5509955477119 -0.1486811958146852 -0.24253672171047502
82.1 151.58202828428387 -0.1668028472101055 -0.24817097111764963
82.3 151.59502239832128 -0.1713270630238295 -0.2604375398438794
82.5 151.5974736861059 -0.15564277345918942 -0.2394223395050794
82.7 151.60168813083214 -0.14121099817739058 -0.2343145615143145
82.9 151.60452099708067 -0.16035656718425262 -0.2288443312342472
83.1 151.60735386333462 -0.1675774286664593 -0.22364032147963098
83.3 151.6101867295829 -0.16388254137813318 -0.21868000712526747
83.5 151.64785469346444 -0.1801784335425518 -0.22770905763286575
83.7 151.66239824214182 -0.1567323463992354 -0.2177457812252941
83.9 151.6484011526981 -0.15485759000768096 -0.17752446393941845
84.1 151.68869895176584 -0.15444856001585117 -0.22555976514523834
84.3 151.67853206296755 -0.16402739221214224 -0.21193539353765933
84.5 151.67687745398464 -0.1709056653579828 -0.2067235207664604
84.7 151.67096662943814 -0.13212601910502997 -0.20532534478581332
84.9 151.64799701019376 -0.13084973516103204 -0.17514407656082742
85.1 151.67027032888043 -0.12080203837778924 -0.16480787544414177
85.3 151.6568384280106 -0.08370139585228031 -0.13464120080384134
85.5 151.65560988437457 -0.037884306052704986 -0.09593232367645044
85.7 151.66736203306596 -0.013520087716724305 -0.04329860735467861
85.9 151.68716211231984 0.02261519477288587 -0.019798569449047676
86.1 151.63415583011766 0.08724555858175975 0.041183131825088815
86.3 151.65284141061196 0.1513263958143618 0.04454691419051571
86.5 151.64840430819936 0.18970074640746049 0.0972968833980623
86.7 151.63206705810285 0.23857301062014358 0.14277447401711285
86.9 151.6049670256803 0.2969398426370127 0.1816747489800825
87.1 151.61934810706248 0.37266445423975725 0.17474265548051537
87.3 151.5116508122884 0.3710981208241808 0.13414902997729783
87.5 151.5153903317575 0.4604338757616766 0.08136868047935408
87.7 151.5657940350123 0.47758799783842854 -0.03985931884886895
87.9 151.55565756276636 0.4753125702388187 -0.10792855777109622
88.1 151.5475325240485 0.5227324673611733 -0.19731678658504848
88.3 151.61718790389205 0.534682606873262 -0.24087203323463413
88.5 151.59946334785587 0.5642693329131336 -0.2952139862759653
