Путь 17.07.24_1_out.csv 17.07.24_2_in.csv 17.07.24_3_out.csv 17.07.24_4_in.csv 17.07.24_5_out.csv 17.07.24_6_in.csv 17.07.24_7_out.csv Среднеквадратичное отклонение
53,000 0,58601717 0,59770137 0,58298351 0,59838088 0,59616947 0,59546383 0,5951975 0,0056185
54,000 0,59773603 0,6090634 0,59482119 0,60985564 0,60822529 0,60687842 0,60735811 0,00555225
55,000 0,60937541 0,62011422 0,60624551 0,62081874 0,61963895 0,61768413 0,61849217 0,00536459
56,000 0,62174316 0,63231118 0,61846346 0,63291638 0,63132512 0,62922247 0,63055545 0,00523574
57,000 0,63581546 0,64594112 0,6325604 0,64631811 0,64424179 0,64224837 0,64403104 0,00492211
58,000 0,65133373 0,66136906 0,64816457 0,66157143 0,65956499 0,65715124 0,65894733 0,00478744
59,000 0,66974456 0,67936838 0,66672276 0,67957991 0,67678743 0,67446847 0,67658586 0,00449999
60,000 0,69200334 0,70150888 0,68861086 0,7011428 0,69698287 0,69514078 0,69749908 0,00432943
61,000 0,7179025 0,7273422 0,7143423 0,7268127 0,72113624 0,72001473 0,72238759 0,00430302
62,000 0,74795413 0,75749604 0,7441586 0,7563642 0,74953755 0,74914169 0,75104097 0,00434914
63,000 0,78142077 0,79087473 0,77716316 0,78941313 0,78153088 0,78184456 0,78347342 0,00447591
64,000 0,8164729 0,82586172 0,81213462 0,82394757 0,81610588 0,81654251 0,81831767 0,00444157
65,000 0,85089114 0,86025049 0,84637483 0,85833689 0,8507704 0,85106092 0,85276467 0,00444225
66,000 0,88414323 0,89328719 0,87945411 0,89149075 0,88452211 0,88435994 0,88629377 0,00437794
67,000 0,91603826 0,92538356 0,91128574 0,9234218 0,91736398 0,91662361 0,91909915 0,00438947
68,000 0,94679877 0,95615598 0,94170847 0,95417034 0,94894737 0,94762315 0,95025359 0,00444672
69,000 0,97639552 0,98594554 0,97143865 0,98391065 0,97912955 0,97735223 0,98025127 0,00447725
70,000 1,00586359 1,01523954 1,0004192 1,01309495 1,00862821 1,00654194 1,00958509 0,00453259
71,000 1,03501687 1,04434874 1,02923423 1,04207651 1,0375422 1,03550964 1,03876483 0,00459661
72,000 1,06438715 1,07323556 1,05842838 1,0712381 1,06658893 1,06450397 1,06808768 0,0045326
73,000 1,092686 1,10213954 1,08697041 1,10017718 1,09561562 1,09311651 1,09699272 0,00469746
74,000 1,12139037 1,13118384 1,11570019 1,12904372 1,12421517 1,12184184 1,12554652 0,0047767
75,000 1,15128691 1,16117802 1,14529696 1,15892944 1,15352526 1,1514671 1,1548394 0,00486916
76,000 1,18213611 1,19217089 1,17632607 1,18990409 1,18398289 1,18202549 1,18560713 0,00489903
77,000 1,21395246 1,22360162 1,20774175 1,22149445 1,21559029 1,21317072 1,21702938 0,00492151
78,000 1,24580147 1,25516219 1,23966679 1,25322031 1,24753392 1,24441969 1,24879116 0,00487273
79,000 1,27692249 1,28641451 1,27059615 1,28442923 1,27907208 1,27527516 1,28012359 0,00499329
80,000 1,30636381 1,3157812 1,29973528 1,31406161 1,3089998 1,3048773 1,31010135 0,00508841
81,000 1,33351676 1,34292556 1,327083 1,34148265 1,33741867 1,33272803 1,33810325 0,00507963
82,000 1,35822702 1,3675404 1,3519343 1,36668564 1,36374539 1,35838365 1,36383074 0,00515163
83,000 1,38048521 1,39003546 1,37400923 1,38914067 1,38732412 1,38142761 1,38695792 0,00536079
84,000 1,40024778 1,40964776 1,39388359 1,40919199 1,40825066 1,401647 1,40742836 0,00547565
85,000 1,42051617 1,42900012 1,41363968 1,42842327 1,42817771 1,42096805 1,42692617 0,00533494
86,000 1,44022048 1,44852376 1,43317463 1,44816018 1,44767815 1,44034792 1,44664973 0,00536694
87,000 1,45871884 1,4666955 1,45151431 1,46673679 1,46702768 1,45894693 1,46594254 0,00554186
88,000 1,47455095 1,48190683 1,46712246 1,48223575 1,48407754 1,47493106 1,48250964 0,00573036
89,000 1,48772775 1,49455777 1,48005899 1,4953138 1,49806431 1,48824264 1,49626509 0,00592112
90,000 1,49993633 1,50644482 1,49220636 1,50760871 1,51050786 1,5004629 1,50867698 0,00598422
91,000 1,51263785 1,51870955 1,50481634 1,52010915 1,52278586 1,51277349 1,5206855 0,00584293
92,000 1,5256407 1,53141809 1,51767096 1,53287903 1,53580798 1,52561208 1,53352412 0,00584065
93,000 1,53888574 1,54447863 1,53092441 1,54617571 1,54900543 1,53887449 1,54645316 0,00578831
94,000 1,55243051 1,55782628 1,54430715 1,55965085 1,56231038 1,55244753 1,56023879 0,00579933
95,000 1,56582668 1,57101372 1,55745714 1,57278425 1,57615026 1,56577798 1,57413473 0,0059708
96,000 1,57740906 1,58240427 1,56895195 1,58408471 1,588727 1,57770439 1,58652108 0,00621499
97,000 1,58494678 1,59004503 1,57651326 1,59210313 1,59840862 1,58647616 1,59581015 0,00680437
98,000 1,58815626 1,59318394 1,57949532 1,59545309 1,60325813 1,59035758 1,60036153 0,00735057
99,000 1,5883823 1,59317103 1,58003083 1,59586987 1,60473518 1,59086549 1,6016934 0,00768697
100,000 1,58831217 1,59289796 1,58005879 1,59569214 1,60443714 1,59076831 1,60185852 0,00765005
101,000 1,58752256 1,59193391 1,57958917 1,594857 1,60429515 1,59025568 1,60165093 0,00778528
102,000 1,58582313 1,58980864 1,57763751 1,59303203 1,60311537 1,58842094 1,60073769 0,00809591
103,000 1,58371784 1,58740833 1,57551302 1,59057845 1,60101414 1,58587498 1,59864632 0,0081238
104,000 1,58222408 1,58575503 1,57412901 1,58900196 1,59934519 1,58422028 1,59715498 0,00807235
105,000 1,58129605 1,58454763 1,57297487 1,58781425 1,59812728 1,5831711 1,59600525 0,00803408
106,000 1,58120465 1,58401396 1,57258351 1,58725716 1,59744109 1,58237014 1,59559222 0,00796662
107,000 1,58255497 1,58512176 1,57345257 1,58811227 1,59780027 1,58277321 1,59672322 0,00789433
108,000 1,58588442 1,58819262 1,57658189 1,59105058 1,60056816 1,58560877 1,59966881 0,00779152
109,000 1,58939397 1,59137413 1,58018958 1,5942772 1,60389569 1,58858397 1,60290446 0,00772454
110,000 1,59147879 1,59331588 1,58227924 1,59644723 1,60636234 1,59037265 1,60512343 0,00785699
111,000 1,59351703 1,59498607 1,58426973 1,59841882 1,60834749 1,5918766 1,60690687 0,00786816
112,000 1,59602243 1,59725224 1,5865979 1,60076245 1,610422 1,59380323 1,6089318 0,00779064
113,000 1,59959676 1,6006952 1,59007773 1,60413597 1,61314991 1,59684843 1,61209541 0,0076157
114,000 1,60558368 1,60643606 1,59545041 1,60977908 1,61772122 1,60203156 1,6170255 0,00736759
115,000 1,61414922 1,61476682 1,60369372 1,61793219 1,62480235 1,60986896 1,62454869 0,00704637
116,000 1,62395081 1,62419776 1,61359217 1,62749232 1,63423432 1,61928393 1,63416343 0,00696405
117,000 1,63384952 1,63410371 1,62373741 1,63735674 1,64451944 1,62918033 1,64436244 0,0070309
118,000 1,64446285 1,64444571 1,63404254 1,64789557 1,65454086 1,63955026 1,65437715 0,00691835
119,000 1,65625626 1,65576696 1,64537835 1,65932675 1,66567837 1,65086482 1,6650304 0,00676041
120,000 1,66870871 1,66807453 1,65758635 1,67149389 1,67768813 1,66310106 1,67722398 0,00671073
121,000 1,68167171 1,68095514 1,67041498 1,68449339 1,69026738 1,67604516 1,68979486 0,00661363
122,000 1,69506935 1,69429646 1,68381225 1,69788995 1,70328896 1,68996216 1,7027341 0,00640667
123,000 1,70846661 1,70767845 1,69716205 1,71132077 1,71644316 1,70363525 1,71605685 0,0063338
124,000 1,72159828 1,72104347 1,7097466 1,72432177 1,72972045 1,71696977 1,72919945 0,00647052
125,000 1,73422044 1,73333272 1,72240693 1,73671584 1,74246955 1,72969123 1,74170135 0,00644713
126,000 1,74653247 1,74547444 1,73468692 1,7486492 1,75521427 1,74178878 1,75405961 0,00655074
127,000 1,75879075 1,75743889 1,74669944 1,76077433 1,76744752 1,75393913 1,7661969 0,00660392
128,000 1,77100615 1,76946468 1,7587442 1,77259273 1,77958 1,7657932 1,77811763 0,00661247
129,000 1,78290905 1,78067443 1,77025877 1,78370678 1,79078224 1,777018 1,78969786 0,00659439
130,000 1,79393615 1,79143392 1,78113123 1,79436439 1,80210997 1,78736164 1,80061028 0,00674809
131,000 1,80483938 1,80200548 1,79194002 1,80480564 1,81330011 1,79765223 1,81130739 0,00686917
132,000 1,81536904 1,81261742 1,80278834 1,81527038 1,82406351 1,80790965 1,82220431 0,00692895
133,000 1,82614177 1,82363743 1,81371255 1,82622452 1,8348439 1,81851229 1,83313184 0,00693829
134,000 1,83767713 1,83513104 1,82522054 1,83772555 1,84609393 1,82970016 1,84440506 0,0068944
135,000 1,84953043 1,84693757 1,83725612 1,84948817 1,85805975 1,8414905 1,85649093 0,0069207
136,000 1,86257227 1,8590814 1,84967784 1,86172188 1,8699618 1,85337209 1,8680983 0,00679124
137,000 1,87563679 1,8716295 1,86232038 1,87429894 1,88267628 1,86562201 1,87975902 0,00674214
138,000 1,88912132 1,88520277 1,87629172 1,88801385 1,89625712 1,87911221 1,89357889 0,00670106
139,000 1,90277132 1,89861387 1,8898259 1,90155352 1,91041295 1,89244191 1,90760887 0,00694352
140,000 1,91483933 1,91054179 1,90184096 1,91365508 1,92349068 1,90439903 1,92014754 0,00725924
141,000 1,92593557 1,92139797 1,91288176 1,92469878 1,93477504 1,91516295 1,93131979 0,00738645
142,000 1,93682384 1,93228073 1,92388793 1,93582816 1,94579423 1,92592774 1,94183836 0,00736293
143,000 1,94822745 1,9436097 1,93560719 1,94740157 1,95722398 1,93726794 1,95333078 0,00733439
144,000 1,96048531 1,95543594 1,94788044 1,95926399 1,96894406 1,94919016 1,96507849 0,00721342
145,000 1,97273601 1,96786299 1,96030359 1,97159777 1,98092095 1,96141572 1,97712022 0,00708855
146,000 1,98533012 1,98043783 1,9728142 1,98417645 1,99376081 1,97377962 1,98936316 0,00715316
147,000 1,99782658 1,99292688 1,98506913 1,99672116 2,00627416 1,98600308 2,00164578 0,00722873
148,000 2,00994203 2,00508519 1,99701624 2,00892571 2,01847284 1,99793925 2,01419038 0,00736969
149,000 2,02185899 2,01724899 2,00877978 2,02097062 2,03045854 2,00958432 2,02579502 0,007419
150,000 2,03361894 2,02926735 2,02067512 2,03314379 2,04191696 2,02110178 2,03726971 0,00734384
151,000 2,04489562 2,04096668 2,03214443 2,04485249 2,05365043 2,03250812 2,04895607 0,00743237
152,000 2,05609667 2,05203266 2,04335229 2,05599066 2,06545936 2,04335667 2,06008748 0,00762403
153,000 2,06648873 2,06240417 2,05384655 2,06654967 2,0758122 2,05358301 2,07084033 0,0076796
154,000 2,07664426 2,07234581 2,06430616 2,07669338 2,08605555 2,06334412 2,08115214 0,00774659
155,000 2,08640008 2,08223425 2,07462642 2,08679995 2,09600524 2,07291021 2,09106336 0,00775507
