Путь 17.07.24_1_out.csv 17.07.24_2_in.csv 17.07.24_3_out.csv 17.07.24_4_in.csv 17.07.24_5_out.csv 17.07.24_6_in.csv 17.07.24_7_out.csv
78,000 -1,80678529 -1,82988459 -1,82023859 -1,83200341 -1,82342595 -1,78920351 -1,81897326
79,000 -1,76507433 -1,81222309 -1,76319067 -1,80238438 -1,80019485 -1,76665702 -1,79437348
80,000 -1,66883462 -1,70418409 -1,66061787 -1,71205541 -1,70792314 -1,69484704 -1,71675676
81,000 -1,53772135 -1,57685458 -1,55797708 -1,58535513 -1,62147203 -1,59449849 -1,60354822
82,000 -1,39776492 -1,43192311 -1,41494303 -1,45827051 -1,50160073 -1,46872845 -1,47323382
83,000 -1,25727188 -1,31046901 -1,25586925 -1,30082348 -1,34415284 -1,31909073 -1,32424779
84,000 -1,11428349 -1,1452992 -1,12978529 -1,16310116 -1,19219349 -1,15725533 -1,17202704
85,000 -1,14326475 -1,13040553 -1,12300926 -1,11611616 -1,13492673 -1,10578348 -1,11629966
86,000 -1,11094526 -1,14021906 -1,11033851 -1,14508708 -1,11048417 -1,1091546 -1,12923432
87,000 -1,04184914 -1,06276111 -1,04185458 -1,07860656 -1,10183724 -1,06441361 -1,10455419
88,000 -0,8890844 -0,89314214 -0,88535003 -0,90227014 -0,9700756 -0,91459255 -0,94838246
89,000 -0,73694654 -0,74644272 -0,73227699 -0,76356215 -0,79457437 -0,76146685 -0,78728679
90,000 -0,68147193 -0,70267431 -0,6870613 -0,71869141 -0,70615349 -0,69893885 -0,7103062
91,000 -0,70971475 -0,72431465 -0,7135673 -0,73046775 -0,69666884 -0,70411367 -0,68719533
92,000 -0,7269797 -0,74974278 -0,72758393 -0,74590577 -0,73930362 -0,73436682 -0,73475626
93,000 -0,74085647 -0,76991063 -0,75043555 -0,77608844 -0,74934866 -0,75864945 -0,7399365
94,000 -0,75802956 -0,78636121 -0,75784266 -0,78631412 -0,75550847 -0,77644687 -0,78901599
95,000 -0,74951559 -0,77718148 -0,74450764 -0,76673357 -0,78615811 -0,76254791 -0,79533644
96,000 -0,64559282 -0,67422722 -0,64967268 -0,66171352 -0,71378467 -0,68210215 -0,70884272
97,000 -0,41385135 -0,45938037 -0,42429976 -0,47366694 -0,54790742 -0,50135477 -0,53138225
98,000 -0,16586118 -0,20144357 -0,16192783 -0,20618407 -0,27104717 -0,22115857 -0,25993239
99,000 0,00507739 -0,02085737 -0,02175105 -0,03812489 -0,07781969 -0,02787031 -0,07546801
100,000 0,02204667 -0,00595126 0,00732919 -0,00406187 0,02388575 0,00679852 -0,0086181
101,000 0,06326982 0,03363905 0,03583921 0,03360482 0,0149439 0,03060246 0,01273627
102,000 0,11539871 0,10017227 0,12075331 0,09031822 0,07440595 0,10635367 0,05316732
103,000 0,13865308 0,11593061 0,13065585 0,12633449 0,12720015 0,14710311 0,12066927
104,000 0,10361432 0,07312968 0,08822943 0,07608105 0,10243317 0,09603801 0,08628981
105,000 0,07120092 0,04758179 0,07505839 0,0538057 0,07658978 0,06134434 0,0667171
106,000 0,02326511 0,00898021 0,03135465 0,01767339 0,046125 0,04712218 0,02450764
107,000 -0,0593387 -0,08506922 -0,04086186 -0,06323904 -0,01377052 -0,02186348 -0,06395922
108,000 -0,17273515 -0,19754413 -0,17036533 -0,18259847 -0,15177916 -0,16123487 -0,16792701
109,000 -0,18305387 -0,2038845 -0,1977739 -0,19911648 -0,18384465 -0,16923559 -0,1845467
110,000 -0,10142272 -0,13285074 -0,11079728 -0,13857905 -0,13451956 -0,10125313 -0,12629523
111,000 -0,09875443 -0,11729217 -0,10511507 -0,12720857 -0,10693174 -0,08493911 -0,10134096
112,000 -0,12552027 -0,15143905 -0,12446285 -0,14852581 -0,11205175 -0,10915747 -0,11517745
113,000 -0,18676523 -0,21886403 -0,19044813 -0,20753318 -0,14948853 -0,1732463 -0,18041894
114,000 -0,32499681 -0,35052408 -0,29890037 -0,33757198 -0,25510754 -0,29574054 -0,28163122
