Путь 17.07.24_1_out.csv 17.07.24_2_in.csv 17.07.24_3_out.csv 17.07.24_4_in.csv 17.07.24_5_out.csv 17.07.24_6_in.csv 17.07.24_7_out.csv
100,000 62,18440346 62,0937423 62,20235859 62,11585922 62,24419351 61,92457279 62,24901919
101,000 62,05770577 61,93160042 62,07720717 62,01640442 62,31063603 61,89263062 62,2480556
102,000 61,79340185 61,78323986 61,8149657 61,80070532 61,98346728 61,92635357 61,88578232
103,000 61,80387571 61,83933947 61,83210623 61,83189405 61,89044269 61,95528861 61,87473947
104,000 61,86181537 61,87014329 61,90045249 61,87891029 61,92180611 61,93918453 61,92017516
105,000 61,90045805 61,90963404 61,93550923 61,92080183 61,97578391 61,91631674 61,97176174
106,000 61,92443973 61,90785508 61,95388432 61,93093292 61,9702659 61,92360623 61,95921757
107,000 61,96253026 61,97389898 62,01848644 61,96916994 62,04910097 61,92027341 62,02504931
108,000 61,95959681 61,94612608 61,99461503 61,93444663 62,09896295 61,94502254 62,07525302
109,000 61,91501885 61,91947182 61,9567946 61,96170879 62,02732744 61,95473483 62,0116946
110,000 61,98581583 61,92018396 62,01368683 61,97474805 62,07094682 61,99977896 62,08882208
111,000 61,9772158 61,90152732 62,02481074 61,95003662 62,08663912 62,03848835 62,08100094
112,000 61,92892277 61,85631437 61,97305547 61,92914444 62,04172016 62,0534464 62,03527824
113,000 61,92499084 61,8765063 61,96064786 61,94579742 62,00694843 62,04835101 62,0164
114,000 61,95929266 61,87150315 61,98778501 61,95877854 62,0307488 62,00564569 62,03098501
115,000 61,93081112 61,91211083 61,95446177 61,94220958 62,03770038 61,99068645 62,03352543
116,000 61,94619847 61,94593522 61,969435 61,95668244 62,01136606 61,99044759 61,99917702
117,000 61,9865987 61,93576096 62,02814632 61,98233493 62,07076461 61,99274094 62,08057512
118,000 61,93379954 61,93230825 61,97084206 61,95884007 62,03327348 61,9819362 62,03485122
119,000 61,96241938 61,96234652 61,99153341 61,97658473 62,01806125 61,9796944 62,03444577
120,000 61,95426678 61,95291723 62,00771755 61,98487338 62,06172851 61,9952847 62,05859874
121,000 61,93490122 61,96489908 61,98624638 61,98819316 62,01285655 62,00184123 62,01895387
122,000 62,01365748 62,0136297 62,051277 62,03022542 62,05820475 61,99988397 62,06215945
123,000 62,07211511 62,00499808 62,10814814 62,0638548 62,15856888 62,06527401 62,16404596
124,000 61,99757667 61,94580097 62,03748355 62,00754327 62,15078501 62,00739607 62,14000488
125,000 61,95895409 61,87895295 62,01255991 61,98055927 62,10184705 61,92156578 62,08203612
126,000 61,91903482 61,86135575 61,96327358 61,92264626 62,04341283 61,79672478 62,00910593
127,000 61,93165835 61,89426481 61,97797511 61,94856953 62,02293692 61,78602618 62,02982962
128,000 61,9691824 61,8697302 62,00045883 61,94303212 62,03975703 61,78246436 62,03768442
129,000 61,92133718 61,87852756 61,9671879 61,93131106 62,04398705 61,83337621 62,05023714
130,000 62,01877172 61,90304025 62,0387789 61,97035519 62,03985903 61,94664692 62,04793481
131,000 62,03465888 61,93642049 62,06531108 61,93423975 62,14396788 62,02374906 62,12710685
132,000 62,01938557 61,99453145 62,06331474 61,92193968 62,13520818 62,05694058 62,1438821
133,000 61,95197063 61,99182166 61,98545462 61,96196294 62,06665362 62,02050701 62,05526286
134,000 61,96369625 61,95357286 62,00918126 62,00218591 62,04338403 62,00421784 62,05290652
135,000 61,96287926 61,94560395 62,01729831 62,01499831 62,06033879 61,99576079 62,06211143
136,000 62,02545356 61,9676475 62,06272243 62,04659367 62,07906412 61,98887415 62,07635356
137,000 62,04285236 61,97730792 62,08553832 62,04149073 62,15174285 62,01071049 62,17017126
138,000 62,01514706 61,92371129 62,06184534 62,0055147 62,11700323 62,0102407 62,11601128
139,000 61,99139648 61,92093588 62,0442562 61,9655299 62,11948109 62,03400792 62,11652577
140,000 61,93176911 61,87695133 61,98602671 61,94127435 62,05782724 62,090967 62,06103562
141,000 61,96566188 61,94099202 62,00360808 61,97224574 62,02512268 62,12744974 62,03215464
142,000 62,04397828 61,99285961 62,08288417 62,02653369 62,10248681 62,12014363 62,12155172
143,000 62,07586841 62,00915326 62,12220903 62,05817131 62,15826103 62,10042618 62,17972965
144,000 62,08503361 62,05999669 62,1140504 62,03244116 62,18823783 62,05609411 62,19537564
145,000 62,01644231 62,04437097 62,05487926 62,00393816 62,11319213 62,01258509 62,11270541
146,000 62,03104421 61,93733887 62,09032757 62,02889624 62,11707084 61,99197182 62,1360271
147,000 61,98290865 61,92915553 62,03286478 61,98311922 62,09821934 61,9777729 62,11171904
148,000 61,90941853 61,89021626 61,96230399 61,90480451 62,0448178 61,97008547 62,03133999
149,000 61,97660684 61,91537348 62,0245662 61,9230616 62,04166528 61,96606028 62,05044336
150,000 61,9589925 61,84953858 61,99452996 61,89159522 62,0731532 61,95204497 62,0774
151,000 61,90309097 61,84818578 61,93487129 61,85971306 62,01263751 61,93422549 62,02745649
152,000 61,94117589 61,8429969 61,9736863 61,90442456 62,00964565 61,91916478 62,01774579
153,000 61,92033126 61,8289748 61,96819032 61,95100681 62,0533021 61,93359484 62,06474388
154,000 61,92510395 61,93102636 61,96285613 61,99298556 62,01805631 61,99492942 62,02491097
155,000 62,02315531 61,96338593 62,07288583 62,07177808 62,07790794 62,07120966 62,07865129
156,000 62,03477471 62,05290698 62,07892429 62,12245719 62,15370412 62,16527551 62,15732612
157,000 62,13240608 62,1329728 62,16287464 62,13316646 62,18534449 62,29572529 62,19081563
158,000 62,10178391 62,14654756 62,14622712 62,1881774 62,23292785 62,46877812 62,20455136
159,000 62,11669951 62,16622967 62,15034299 62,19852659 62,18064246 62,48196393 62,17842482
160,000 62,17813697 62,20423708 62,21610562 62,2269367 62,2456267 62,52253757 62,25846914
161,000 62,25035678 62,2677275 62,27551814 62,29731463 62,28112117 62,42902737 62,29692525
162,000 62,40585805 62,28991572 62,42557558 62,35218229 62,43227835 62,35606219 62,45263403
163,000 62,17713889 62,11185933 62,22494883 62,16872492 62,3885427 62,20881879 62,365919
164,000 62,03335194 62,01585533 62,06886152 62,05494817 62,14914123 62,02617487 62,14475075
165,000 62,04118126 62,05781495 62,07709557 62,04513132 62,12535411 61,92342434 62,12718947
166,000 61,95313851 61,96986839 61,98813348 61,99679457 62,08938952 61,69041696 62,06950389
167,000 61,94905824 61,96315498 61,99587896 61,95387045 62,01757931 61,70745417 62,01883337
168,000 61,99169109 61,90212842 62,0268921 61,88465485 62,06916376 61,71236765 62,08448825
169,000 61,81849373 61,72145594 61,86241565 61,66288252 62,00756496 61,72856521 61,98020688
170,000 61,67807538 61,65499129 61,7161231 61,62181082 61,82021095 61,77205119 61,79398177
171,000 61,75308643 61,72425192 61,78155839 61,71100128 61,7824089 61,87340966 61,80535406
172,000 61,78147284 61,78322914 61,83059802 61,82344964 61,87138867 62,00433417 61,88119353
173,000 61,71970765 61,80476887 61,75746623 61,93212665 61,83386253 62,09760792 61,82048399
174,000 61,82107053 61,86680729 61,83820798 62,00729474 61,82854885 62,12957236 61,84616004
175,000 61,99667378 61,97201422 62,03130308 62,08549411 62,03256982 62,18548782 62,05723342
176,000 61,95278865 62,05509077 61,98628988 62,11445664 62,08017069 62,17617942 62,07344458
177,000 62,04004649 62,10071884 62,06964504 62,14042178 62,05385369 62,17452608 62,07218558
178,000 62,19065094 62,14153071 62,21305174 62,18358425 62,21673994 62,17194646 62,23947721
179,000 62,11585959 62,04586028 62,14418812 62,12447516 62,27188512 62,11490265 62,27913084
180,000 61,99055722 62,01907686 62,03779494 62,07188457 62,14174135 62,01474848 62,11534875
181,000 62,06506728 62,07187596 62,09350095 62,11623431 62,09772126 62,02184124 62,099725
182,000 62,14977702 62,12162344 62,1763627 62,1806838 62,21046176 62,01422196 62,22927079
183,000 62,10885352 62,11641708 62,14891822 62,146115 62,22721633 61,99314061 62,22159451
184,000 62,1233975 62,08749329 62,15861353 62,11753493 62,19483207 62,02501438 62,1798975
185,000 62,12909137 62,02685448 62,19151232 62,06410834 62,26248257 61,99915254 62,27274055
186,000 61,8947123 61,85738807 61,93989143 61,91693067 62,10720812 62,07914906 62,08187869
187,000 61,92735535 61,90523218 61,96462036 61,9465659 61,98910294 62,14158052 62,00342812
188,000 62,02138118 61,91701626 62,05809864 62,00836795 62,0549485 62,13059546 62,07950215
189,000 62,00908127 61,91637066 62,04911926 62,00090866 62,13369342 62,03124129 62,14048575
190,000 61,93934335 61,89130685 61,97770603 61,97418735 62,04131822 62,08089428 62,04844345
191,000 62,00786261 61,96026276 62,03763803 62,02662254 62,05936203 62,09829848 62,07923632
192,000 62,06455208 62,011598 62,09236356 62,08217504 62,15879501 62,06591988 62,16721431
193,000 62,02393976 61,98970461 62,0731304 62,07080418 62,14584266 62,0375562 62,13371283
194,000 62,11025549 62,00131341 62,13798029 62,10465963 62,13947663 62,01118078 62,15415549
195,000 62,09144775 61,96720982 62,14128829 62,07034766 62,24803952 62,00209652 62,24759754
196,000 61,94131897 61,89918095 61,97762281 61,97072213 62,10380888 62,00087355 62,08360263
197,000 61,95144532 61,97298194 61,98280091 62,03323704 62,02546355 61,99524043 62,02072328
198,000 62,09626813 62,08501599 62,12702513 62,1114537 62,11088485 61,98123927 62,13275147
199,000 62,1575726 62,05270111 62,18149999 62,10341268 62,26908497 61,96990532 62,28046029
200,000 61,97480794 61,90802825 62,02263277 61,94620267 62,17077181 61,97868999 62,13933707
201,000 61,9299865 61,88992032 61,96806923 61,93829172 62,01036769 62,00158313 62,00281627
202,000 62,03032648 61,96268331 62,07210221 62,02047297 62,05719572 62,01990896 62,10314676
203,000 62,04461713 61,97549936 62,08181496 62,04229654 62,14044258 62,07378223 62,13756393
204,000 61,97251659 61,91925951 62,02193747 62,0035167 62,09046657 62,1770954 62,08196283
205,000 62,04185758 61,92555263 62,06925758 62,0100752 62,09266842 62,30985263 62,12574971
206,000 62,05453272 62,02475021 62,09184401 62,03987963 62,13367069 62,45406351 62,15035976
207,000 62,02973896 62,05780668 62,07056438 62,12613193 62,15050545 62,36013791 62,14004081
208,000 62,07086885 62,15165155 62,10143582 62,18745342 62,12606594 62,31673042 62,12794327
209,000 62,13195441 62,17895819 62,16900907 62,2500297 62,19180156 62,25635392 62,21102125
210,000 62,25555097 62,24119692 62,29352045 62,29665937 62,26281969 62,29874785 62,29051061
211,000 62,25771293 62,15462653 62,31994205 62,22682954 62,43154649 62,26188359 62,47205284
212,000 61,93721711 61,94803187 62,01122117 61,93457867 62,1780468 62,02270306 62,15769566
